Week,42ndStreet,AChorusLine,OhCalcutta,Aladdin,BeautyAndTheBeast,Cats,Chicago,FiddlerOnTheRoof,Grease,Hairspray,Hamilton,LesMiserables,MammaMia,MissSaigon,MyFairLady,Rent,TheBookOfMormon,TheLionKing,ThePhantomOfTheOpera,Wicked
06/08/1980,,195966,33849,,,,,,,,,,,,,,,,,
06/15/1980,,202463,33403,,,,,,,,,,,,,,,,,
06/22/1980,,209846,36113,,,,,,,,,,,,,,,,,
06/29/1980,,216447,38017,,,,,,,,,,,,,,,,,
07/06/1980,,197636,32621,,,,,,,,,,,,,,,,,
07/13/1980,,202636,31964,,,,,,,,,,,,,,,,,
07/20/1980,,214637,32621,,,,,,,,,,,,,,,,,
07/27/1980,,219509,37255,,,,,,,,,,,,,,,,,
08/03/1980,,225373,39937,,,,,,,,,,,,,,,,,
08/10/1980,,223518,36150,,,,,,,,,,,,,,,,,
08/17/1980,,226194,37282,,,,,,,,,,,,,,,,,
08/24/1980,82440,245530,46034,,,,,,,,,,,,,,,,,
08/31/1980,229977,244642,44135,,,,,,,,,,,,,,,,,
09/07/1980,243720,202235,30939,,,,,,,,,,,,,,,,,
09/14/1980,269294,213211,36772,,,,,,,,,,,,,,,,,
09/21/1980,283552,211147,34154,,,,,,,,,,,,,,,,,
09/28/1980,283965,211146,38364,,,,,,,,,,,,,,,,,
10/05/1980,292152,209816,32699,,,,,,,,,,,,,,,,,
10/12/1980,293164,216634,49709,,,,,,,,,,,,,,,,,
10/19/1980,265740,222739,42294,,,,,,,,,,,,,,,,,
10/26/1980,309853,220795,49350,,,,,,,,,,,,,,,,,
11/02/1980,301164,207790,32199,,,,,,,,,,,,,,,,,
11/09/1980,313975,202913,36888,,,,,,,,,,,,,,,,,
11/16/1980,317707,216077,37332,,,,,,,,,,,,,,,,,
11/23/1980,315552,191804,31902,,,,,,,,,,,,,,,,,
11/30/1980,325584,219106,37894,,,,,,,,,,,,,,,,,
12/07/1980,322036,200174,30968,,,,,,,,,,,,,,,,,
12/14/1980,330089,195171,23598,,,,,,,,,,,,,,,,,
12/21/1980,328141,165088,24424,,,,,,,,,,,,,,,,,
12/28/1980,339528,211982,29762,,,,,,,,,,,,,,,,,
01/04/1981,354791,258431,42553,,,,,,,,,,,,,,,,,
01/11/1981,347225,193484,25488,,,,,,,,,,,,,,,,,
01/18/1981,337769,182087,31641,,,,,,,,,,,,,,,,,
01/25/1981,330822,171772,28730,,,,,,,,,,,,,,,,,
02/01/1981,315129,174604,26027,,,,,,,,,,,,,,,,,
02/08/1981,315839,148959,24301,,,,,,,,,,,,,,,,,
02/15/1981,327384,175803,50104,,,,,,,,,,,,,,,,,
02/22/1981,357263,219056,36335,,,,,,,,,,,,,,,,,
03/01/1981,340499,190762,29825,,,,,,,,,,,,,,,,,
03/08/1981,322690,166840,29870,,,,,,,,,,,,,,,,,
03/15/1981,340236,187455,32796,,,,,,,,,,,,,,,,,
03/22/1981,351470,208922,33619,,,,,,,,,,,,,,,,,
03/29/1981,353042,214010,30744,,,,,,,,,,,,,,,,,
04/05/1981,350565,181416,30439,,,,,,,,,,,,,,,,,
04/12/1981,354056,182466,31680,,,,,,,,,,,,,,,,,
04/19/1981,376943,218882,32872,,,,,,,,,,,,,,,,,
04/26/1981,385654,230547,36213,,,,,,,,,,,,,,,,,
05/03/1981,361837,185286,31242,,,,,,,,,,,,,,,,,
05/10/1981,373350,128419,31579,,,,,,,,,,,,,,,,,
05/17/1981,363528,199833,31789,,,,,,,,,,,,,,,,,
05/24/1981,375875,210080,39113,,,,,,,,,,,,,,,,,
05/31/1981,370768,186487,31497,,,,,,,,,,,,,,,,,
06/07/1981,380730,187409,31702,,,,,,,,,,,,,,,,,
06/14/1981,385149,199810,31779,,,,,,,,,,,,,,,,,
06/21/1981,388411,198540,30430,,,,,,,,,,,,,,,,,
06/28/1981,394221,215754,31689,,,,,,,,,,,,,,,,,
07/05/1981,387054,170736,29926,,,,,,,,,,,,,,,,,
07/12/1981,391928,183504,29479,,,,,170982,,,,,,,,,,,,
07/19/1981,386916,192530,29151,,,,,299927,,,,,,,,,,,,
07/26/1981,382099,203277,40510,,,,,330043,,,,,,,,,,,,
08/02/1981,380150,203387,31748,,,,,334181,,,,,,,,,,,,
08/09/1981,395169,214326,35215,,,,,362862,,,,,,,,,,,,
08/16/1981,395852,222352,37069,,,,,385082,,,,,,,112472,,,,,
08/23/1981,395052,229518,34673,,,,,415030,,,,,,,289923,,,,,
08/30/1981,397087,221392,33849,,,,,,,,,,,,345385,,,,,
09/06/1981,397383,199984,32270,,,,,,,,,,,,344619,,,,,
09/13/1981,398850,176980,28674,,,,,,,,,,,,313775,,,,,
09/20/1981,395970,192961,30923,,,,,,,,,,,,345115,,,,,
09/27/1981,399791,194651,32198,,,,,,,,,,,,326083,,,,,
10/04/1981,395511,190490,35216,,,,,,,,,,,,310114,,,,,
10/11/1981,402338,196689,43339,,,,,,,,,,,,314935,,,,,
10/18/1981,398828,218520,43111,,,,,,,,,,,,307168,,,,,
10/25/1981,397346,206605,39722,,,,,,,,,,,,293888,,,,,
11/01/1981,400908,180866,36765,,,,,,,,,,,,219575,,,,,
11/08/1981,403761,182989,35112,,,,,,,,,,,,219575,,,,,
11/15/1981,405287,215406,35809,,,,,,,,,,,,231647,,,,,
11/22/1981,403203,170387,29528,,,,,,,,,,,,214048,,,,,
11/29/1981,405218,214601,37701,,,,,,,,,,,,318446,,,,,
12/06/1981,403501,169021,28102,,,,,,,,,,,,,,,,,
12/13/1981,402710,171671,26585,,,,,,,,,,,,,,,,,
12/20/1981,396099,128517,22820,,,,,,,,,,,,,,,,,
12/27/1981,408964,197059,24734,,,,,,,,,,,,,,,,,
01/03/1982,433030,284058,55918,,,,,,,,,,,,,,,,,
01/10/1982,420056,197297,29835,,,,,,,,,,,,,,,,,
01/17/1982,417527,161909,22783,,,,,,,,,,,,,,,,,
01/24/1982,405318,148174,22317,,,,,,,,,,,,,,,,,
01/31/1982,399376,161363,25226,,,,,,,,,,,,,,,,,
02/07/1982,392502,175047,20772,,,,,,,,,,,,,,,,,
02/14/1982,389832,217983,36250,,,,,,,,,,,,,,,,,
02/21/1982,417715,239399,28813,,,,,,,,,,,,,,,,,
02/28/1982,397638,214258,30613,,,,,,,,,,,,,,,,,
03/07/1982,391239,191044,28040,,,,,,,,,,,,,,,,,
03/14/1982,399494,216851,30467,,,,,,,,,,,,,,,,,
03/21/1982,402359,222556,29771,,,,,,,,,,,,,,,,,
03/28/1982,415746,253196,31122,,,,,,,,,,,,,,,,,
04/04/1982,404282,203899,28902,,,,,,,,,,,,,,,,,
04/11/1982,416504,224340,32753,,,,,,,,,,,,,,,,,
04/18/1982,420144,252166,31675,,,,,,,,,,,,,,,,,
04/25/1982,418675,231977,33383,,,,,,,,,,,,,,,,,
05/02/1982,414360,202983,29814,,,,,,,,,,,,,,,,,
05/09/1982,413224,206716,29967,,,,,,,,,,,,,,,,,
05/16/1982,414004,200891,28852,,,,,,,,,,,,,,,,,
05/23/1982,418073,233843,35364,,,,,,,,,,,,,,,,,
05/30/1982,416705,207790,36970,,,,,,,,,,,,,,,,,
06/06/1982,400897,174957,33174,,,,,,,,,,,,,,,,,
06/13/1982,409523,205671,33596,,,,,,,,,,,,,,,,,
06/20/1982,409335,194989,31332,,,,,,,,,,,,,,,,,
06/27/1982,414256,204111,32044,,,,,,,,,,,,,,,,,
07/04/1982,399629,175801,30744,,,,,,,,,,,,,,,,,
07/11/1982,382947,177848,27546,,,,,,,,,,,,,,,,,
07/18/1982,385832,186207,30064,,,,,,,,,,,,,,,,,
07/25/1982,389087,192036,30347,,,,,,,,,,,,,,,,,
08/01/1982,401328,212656,35284,,,,,,,,,,,,,,,,,
08/08/1982,398477,212318,37068,,,,,,,,,,,,,,,,,
08/15/1982,396924,231491,43264,,,,,,,,,,,,,,,,,
08/22/1982,419606,232855,38805,,,,,,,,,,,,,,,,,
08/29/1982,413655,218838,36027,,,,,,,,,,,,,,,,,
09/05/1982,399334,207696,40334,,,,,,,,,,,,,,,,,
09/12/1982,384693,177478,34701,,,,,,,,,,,,,,,,,
09/19/1982,412859,193353,38050,,,,,,,,,,,,,,,,,
09/26/1982,405953,211914,37921,,,148456,,,,,,,,,,,,,,
10/03/1982,400916,234490,36307,,,375860,,,,,,,,,,,,,,
10/10/1982,422681,238711,58897,,,298103,,,,,,,,,,,,,,
10/17/1982,431772,236183,42422,,,428199,,,,,,,,,,,,,,
10/24/1982,430346,228438,45506,,,393350,,,,,,,,,,,,,,
10/31/1982,426069,205914,37742,,,395699,,,,,,,,,,,,,,
11/07/1982,394274,211214,37665,,,400426,,,,,,,,,,,,,,
11/14/1982,418759,240460,47901,,,401263,,,,,,,,,,,,,,
11/21/1982,400817,193828,33518,,,405344,,,,,,,,,,,,,,
11/28/1982,425320,254295,46226,,,414982,,,,,,,,,,,,,,
12/05/1982,398264,228185,33359,,,407313,,,,,,,,,,,,,,
12/12/1982,404755,211248,32084,,,406739,,,,,,,,,,,,,,
12/19/1982,351581,163145,24557,,,418221,,,,,,,,,,,,,,
12/26/1982,358278,157335,25464,,,427521,,,,,,,,,,,,,,
01/02/1983,470037,296544,73325,,,444797,,,,,,,,,,,,,,
01/09/1983,419072,229991,30762,,,421969,,,,,,,,,,,,,,
01/16/1983,417929,181058,30978,,,425103,,,,,,,,,,,,,,
01/23/1983,375603,184328,31411,,,425481,,,,,,,,,,,,,,
01/30/1983,371666,176746,30323,,,426659,,,,,,,,,,,,,,
02/06/1983,315837,156895,30563,,,429145,,,,,,,,,,,,,,
02/13/1983,330952,140357,28787,,,432027,,,,,,,,,,,,,,
02/20/1983,364837,191810,37730,,,433235,,,,,,,,,,,,,,
02/27/1983,368435,190439,32030,,,438731,,,,,,,,,,,,,,
03/06/1983,314839,159367,30152,,,437225,,,,,,,,,,,,,,
03/13/1983,330053,181461,38598,,,428650,,,,,,,,,,,,,,
03/20/1983,404379,229811,37117,,,430983,,,,,,,,,,,,,,
03/27/1983,395561,237161,39324,,,438064,,,,,,,,,,,,,,
04/03/1983,435592,266685,43932,,,441044,,,,,,,,,,,,,,
04/10/1983,416928,232068,37550,,,433781,,,,,,,,,,,,,,
04/17/1983,364800,194821,34442,,,432542,,,,,,,,,,,,,,
04/24/1983,401631,224375,35760,,,434357,,,,,,,,,,,,,,
05/01/1983,401653,207458,35154,,,437490,,,,,,,,,,,,,,
05/08/1983,391974,179637,35933,,,437100,,,,,,,,,,,,,,
05/15/1983,398780,221009,36630,,,429472,,,,,,,,,,,,,,
05/22/1983,423181,244722,38368,,,434373,,,,,,,,,,,,,,
05/29/1983,401395,214921,41339,,,435231,,,,,,,,,,,,,,
06/05/1983,377120,179426,35014,,,435944,,,,,,,,,,,,,,
06/12/1983,415105,195281,33528,,,442568,,,,,,,,,,,,,,
06/19/1983,405121,176598,34027,,,441159,,,,,,,,,,,,,,
06/26/1983,415169,179657,33254,,,446984,,,,,,,,,,,,,,
07/03/1983,400807,177676,33634,,,450960,,,,,,,,,,,,,,
07/10/1983,367826,161237,32116,,,450473,,,,,,,,,,,,,,
07/17/1983,394713,189104,33478,,,449730,,,,,,,,,,,,,,
07/24/1983,403446,192191,34979,,,448799,,,,,,,,,,,,,,
07/31/1983,411310,211099,38066,,,451286,,,,,,,,,,,,,,
08/07/1983,404286,210402,37226,,,449317,,,,,,,,,,,,,,
08/14/1983,420714,240499,42332,,,453850,,,,,,,,,,,,,,
08/21/1983,415594,233949,40136,,,454352,,,,,,,,,,,,,,
08/28/1983,407903,232650,38053,,,454586,,,,,,,,,,,,,,
09/04/1983,392505,207740,43941,,,457942,,,,,,,,,,,,,,
09/11/1983,353617,180139,37374,,,456146,,,,,,,,,,,,,,
09/18/1983,385482,196995,39002,,,452177,,,,,,,,,,,,,,
09/25/1983,400217,217364,44254,,,454738,,,,,,,,,,,,,,
10/02/1983,398673,225147,46723,,,451856,,,,,,,,,,,,,,
10/09/1983,424766,326158,65190,,,453276,,,,,,,,,,,,,,
10/16/1983,419330,305796,52754,,,454896,,,,,,,,,,,,,,
10/23/1983,425785,321221,47947,,,454824,,,,,,,,,,,,,,
10/30/1983,409587,310350,43850,,,454747,,,,,,,,,,,,,,
11/06/1983,388671,264505,42105,,,456907,,,,,,,,,,,,,,
11/13/1983,401444,297221,53516,,,459225,,,,,,,,,,,,,,
11/20/1983,364882,283430,38518,,,457758,,,,,,,,,,,,,,
11/27/1983,446161,319964,46172,,,456781,,,,,,,,,,,,,,
12/04/1983,352166,258716,34368,,,459520,,,,,,,,,,,,,,
12/11/1983,371057,265392,37675,,,459527,,,,,,,,,,,,,,
12/18/1983,311170,242441,28888,,,457869,,,,,,,,,,,,,,
12/25/1983,210308,196414,19799,,,466225,,,,,,,,,,,,,,
01/01/1984,477874,387762,58916,,,478556,,,,,,,,,,,,,,
01/08/1984,348890,226073,28550,,,470348,,,,,,,,,,,,,,
01/15/1984,332627,211866,28263,,,446297,,,,,,,,,,,,,,
01/22/1984,305707,178729,27887,,,464132,,,,,,,,,,,,,,
01/29/1984,314405,178683,29546,,,461472,,,,,,,,,,,,,,
02/05/1984,286313,150349,28157,,,463536,,,,,,,,,,,,,,
02/12/1984,297009,166973,32815,,,456778,,,,,,,,,,,,,,
02/19/1984,347323,206633,46621,,,457972,,,,,,,,,,,,,,
02/26/1984,375727,255641,33285,,,458455,,,,,,,,,,,,,,
03/04/1984,285254,192071,31568,,,457064,,,,,,,,,,,,,,
03/11/1984,313253,208493,32277,,,463594,,,,,,,,,,,,,,
03/18/1984,368670,256027,35007,,,464344,,,,,,,,,,,,,,
03/25/1984,377322,267670,38739,,,463773,,,,,,,,,,,,,,
04/01/1984,332495,227582,32849,,,471996,,,,,,,,,,,,,,
04/08/1984,346511,225089,33739,,,460661,,,,,,,,,,,,,,
04/15/1984,343923,239245,34848,,,461487,,,,,,,,,,,,,,
04/22/1984,397616,308708,40148,,,466574,,,,,,,,,,,,,,
04/29/1984,392047,275710,32948,,,463926,,,,,,,,,,,,,,
05/06/1984,354263,245310,30542,,,462473,,,,,,,,,,,,,,
05/13/1984,351517,228960,31130,,,462918,,,,,,,,,,,,,,
05/20/1984,393043,255060,39131,,,462785,,,,,,,,,,,,,,
05/27/1984,383101,257516,41428,,,468290,,,,,,,,,,,,,,
06/03/1984,357448,211768,35843,,,469369,,,,,,,,,,,,,,
06/10/1984,360507,245064,32657,,,465628,,,,,,,,,,,,,,
06/17/1984,340706,234488,34137,,,465144,,,,,,,,,,,,,,
06/24/1984,361439,253251,34803,,,467364,,,,,,,,,,,,,,
07/01/1984,338392,239115,33533,,,469626,,,,,,,,,,,,,,
07/08/1984,284450,212342,32180,,,473534,,,,,,,,,,,,,,
07/15/1984,346084,244270,34160,,,469458,,,,,,,,,,,,,,
07/22/1984,318303,243312,35494,,,469678,,,,,,,,,,,,,,
07/29/1984,318484,242007,35613,,,467743,,,,,,,,,,,,,,
08/05/1984,311211,230243,34998,,,469530,,,,,,,,,,,,,,
08/12/1984,339798,257443,34495,,,470373,,,,,,,,,,,,,,
08/19/1984,346262,266559,35589,,,472166,,,,,,,,,,,,,,
08/26/1984,341299,260704,35816,,,471301,,,,,,,,,,,,,,
09/02/1984,316768,242003,45350,,,471653,,,,,,,,,,,,,,
09/09/1984,267175,194959,37259,,,469263,,,,,,,,,,,,,,
09/16/1984,327545,223483,42693,,,466535,,,,,,,,,,,,,,
09/23/1984,345596,235318,45088,,,465881,,,,,,,,,,,,,,
09/30/1984,332601,241364,42859,,,465328,,,,,,,,,,,,,,
10/07/1984,348221,235820,48409,,,467210,,,,,,,,,,,,,,
10/14/1984,373531,270535,48351,,,467855,,,,,,,,,,,,,,
10/21/1984,376910,269091,52632,,,465301,,,,,,,,,,,,,,
10/28/1984,358484,275169,45342,,,462041,,,,,,,,,,,,,,
11/04/1984,302599,230247,42914,,,467748,,,,,,,,,,,,,,
11/11/1984,333512,234148,43025,,,465877,,,,,,,,,,,,,,
11/18/1984,327153,237532,38741,,,461690,,,,,,,,,,,,,,
11/25/1984,407629,302189,51516,,,475040,,,,,,,,,,,,,,
12/02/1984,310558,223278,38983,,,463997,,,,,,,,,,,,,,
12/09/1984,331877,247561,34697,,,460240,,,,,,,,,,,,,,
12/16/1984,294212,207242,30465,,,467074,,,,,,,,,,,,,,
12/23/1984,247958,181870,25643,,,469283,,,,,,,,,,,,,,
12/30/1984,449815,395627,48359,,,468251,,,,,,,,,,,,,,
01/06/1985,331457,242501,31986,,,492658,,,,,,,,,,,,,,
01/13/1985,272566,179428,27452,,,467494,,,,,,,,,,,,,,
01/20/1985,245501,183704,25835,,,461735,,,,,,,,,,,,,,
01/27/1985,247687,148124,26107,,,455333,,,,,,,,,,,,,,
02/03/1985,201173,128259,26027,,,453483,,,,,,,,,,,,,,
02/10/1985,91835,128677,27437,,,444877,,,,,,,,,,,,,,
02/17/1985,284542,187398,41288,,,459862,,,,,,,,,,,,,,
02/24/1985,284153,223251,30922,,,464685,,,,,,,,,,,,,,
03/03/1985,227101,160270,28008,,,458926,,,,,,,,,,,,,,
03/10/1985,263680,180457,27603,,,461540,,,,,,,,,,,,,,
03/17/1985,304387,236899,35768,,,457899,,,,,,,,,,,,,,
03/24/1985,314571,264415,34106,,,463198,,,,,,,,,,,,,,
03/31/1985,306070,230432,32896,,,461712,,,,,,,,,,,,,,
04/07/1985,326737,266690,36797,,,462286,,,,,,,,,,,,,,
04/14/1985,378308,282880,34641,,,461956,,,,,,,,,,,,,,
04/21/1985,332148,246400,33570,,,457467,,,,,,,,,,,,,,
04/28/1985,327727,254678,36144,,,460388,,,,,,,,,,,,,,
05/05/1985,304190,236483,34335,,,460758,,,,,,,,,,,,,,
05/12/1985,344264,226424,32569,,,457373,,,,,,,,,,,,,,
05/19/1985,342663,258414,42085,,,454282,,,,,,,,,,,,,,
05/26/1985,342088,246925,39544,,,460225,,,,,,,,,,,,,,
06/02/1985,276116,194341,34323,,,461776,,,,,,,,,,,,,,
06/09/1985,282368,222584,32330,,,461880,,,,,,,,,,,,,,
06/16/1985,301417,219204,33890,,,458353,,,,,,,,,,,,,,
06/23/1985,296438,228426,35108,,,463040,,,,,,,,,,,,,,
06/30/1985,292841,230472,33246,,,465011,,,,,,,,,,,,,,
07/07/1985,235685,183355,32298,,,471456,,,,,,,,,,,,,,
07/14/1985,252046,192005,31947,,,470452,,,,,,,,,,,,,,
07/21/1985,292708,221613,30099,,,465589,,,,,,,,,,,,,,
07/28/1985,298993,221924,30558,,,466630,,,,,,,,,,,,,,
08/04/1985,273645,221873,37101,,,496136,,,,,,,,,,,,,,
08/11/1985,295896,248522,36843,,,467829,,,,,,,,,,,,,,
08/18/1985,347623,285858,43638,,,467007,,,,,,,,,,,,,,
08/25/1985,341894,275565,42037,,,469538,,,,,,,,,,,,,,
09/01/1985,343578,254608,50090,,,467790,,,,,,,,,,,,,,
09/08/1985,219745,172328,39163,,,467305,,,,,,,,,,,,,,
09/15/1985,240626,190672,40246,,,463117,,,,,,,,,,,,,,
09/22/1985,249334,189860,38768,,,462405,,,,,,,,,,,,,,
09/29/1985,233486,174957,34680,,,469036,,,,,,,,,,,,,,
10/06/1985,262310,192262,39122,,,459265,,,,,,,,,,,,,,
10/13/1985,321796,231773,54314,,,456407,,,,,,,,,,,,,,
10/20/1985,319742,249316,48137,,,458863,,,,,,,,,,,,,,
10/27/1985,302477,225653,43253,,,461482,,,,,,,,,,,,,,
11/03/1985,260710,199286,39641,,,465093,,,,,,,,,,,,,,
11/10/1985,325960,218474,46881,,,464444,,,,,,,,,,,,,,
11/17/1985,289927,209932,37780,,,458737,,,,,,,,,,,,,,
11/24/1985,253825,189451,36934,,,459877,,,,,,,,,,,,,,
12/01/1985,366677,282963,44364,,,473179,,,,,,,,,,,,,,
12/08/1985,314035,242153,36135,,,460612,,,,,,,,,,,,,,
12/15/1985,280345,241312,32264,,,461768,,,,,,,,,,,,,,
12/22/1985,193717,189661,26226,,,464973,,,,,,,,,,,,,,
12/29/1985,391800,380075,44802,,,478327,,,,,,,,,,,,,,
01/05/1986,321410,309586,38512,,,489454,,,,,,,,,,,,,,
01/12/1986,211864,200685,30620,,,465742,,,,,,,,,,,,,,
01/19/1986,216503,201209,31051,,,461851,,,,,,,,,,,,,,
01/26/1986,168256,163872,27063,,,456476,,,,,,,,,,,,,,
02/02/1986,160221,152050,24953,,,444502,,,,,,,,,,,,,,
02/09/1986,145554,150029,24275,,,437191,,,,,,,,,,,,,,
02/16/1986,241161,210343,40808,,,454983,,,,,,,,,,,,,,
02/23/1986,204408,207716,32357,,,460904,,,,,,,,,,,,,,
03/02/1986,179346,178695,30541,,,459496,,,,,,,,,,,,,,
03/09/1986,187598,178880,29861,,,456093,,,,,,,,,,,,,,
03/16/1986,223095,223335,33594,,,459518,,,,,,,,,,,,,,
03/23/1986,234218,222512,32746,,,460779,,,,,,,,,,,,,,
03/30/1986,285103,285565,39805,,,456972,,,,,,,,,,,,,,
04/06/1986,262723,236833,33372,,,463136,,,,,,,,,,,,,,
04/13/1986,220125,208001,34399,,,456152,,,,,,,,,,,,,,
04/20/1986,246346,209041,36548,,,453597,,,,,,,,,,,,,,
04/27/1986,264987,234722,33730,,,455510,,,,,,,,,,,,,,
05/04/1986,260372,226166,39264,,,455383,,,,,,,,,,,,,,
05/11/1986,240189,218967,35976,,,455383,,,,,,,,,,,,,,
05/18/1986,248552,225179,45505,,,458883,,,,,,,,,,,,,,
05/25/1986,277929,239299,34307,,,457589,,,,,,,,,,,,,,
06/01/1986,214028,190226,38567,,,463621,,,,,,,,,,,,,,
06/08/1986,251574,187722,40588,,,456159,,,,,,,,,,,,,,
06/15/1986,250203,199711,39337,,,455417,,,,,,,,,,,,,,
06/22/1986,254708,204633,38195,,,458639,,,,,,,,,,,,,,
06/29/1986,244213,202416,38385,,,463518,,,,,,,,,,,,,,
07/06/1986,290297,242576,38961,,,466485,,,,,,,,,,,,,,
07/13/1986,282828,236808,44496,,,466872,,,,,,,,,,,,,,
07/20/1986,313780,253030,50291,,,460774,,,,,,,,,,,,,,
07/27/1986,293863,252008,49042,,,460871,,,,,,,,,,,,,,
08/03/1986,289927,251698,45555,,,464337,,,,,,,,,,,,,,
08/10/1986,306226,265593,53251,,,461289,,,,,,,,,,,,,,
08/17/1986,326009,277699,59015,,,460269,,,,,,,,,,,,,,
08/24/1986,323112,273384,58043,,,464734,,,,,,,,,,,,,,
08/31/1986,318560,242645,67755,,,467414,,,,,,,,,,,,,,
09/07/1986,187219,151569,42776,,,470028,,,,,,,,,,,,,,
09/14/1986,253834,186211,54005,,,462703,,,,,,,,,,,,,,
09/21/1986,265523,204637,62855,,,456246,,,,,,,,,,,,,,
09/28/1986,262232,201947,62002,,,459816,,,,,,,,,,,,,,
10/05/1986,240747,182657,54119,,,458979,,,,,,,,,,,,,,
10/12/1986,305526,219857,67908,,,462365,,,,,,,,,,,,,,
10/19/1986,286581,217052,60432,,,464449,,,,,,,,,,,,,,
10/26/1986,281040,217158,62822,,,463477,,,,,,,,,,,,,,
11/02/1986,217993,182432,53673,,,460704,,,,,,,,,,,,,,
11/09/1986,277875,233307,73686,,,459012,,,,,,,,,,,,,,
11/16/1986,250838,220383,70032,,,460410,,,,,,,,,,,,,,
11/23/1986,234357,189810,55708,,,458942,,,,,,,,,,,,,,
11/30/1986,310292,258123,60524,,,471718,,,,,,,,,,,,,,
12/07/1986,278191,206834,58482,,,457576,,,,,,,,,,,,,,
12/14/1986,253095,200307,51812,,,455174,,,,,,,,,,,,,,
12/21/1986,174810,143065,34538,,,452311,,,,,,,,,,,,,,
12/28/1986,318061,270351,48371,,,471715,,,,,,,,,,,,,,
01/04/1987,338327,288258,62074,,,490426,,,,,,,,,,,,,,
01/11/1987,202323,154854,42107,,,468812,,,,,,,,,,,,,,
01/18/1987,214875,156170,43714,,,453727,,,,,,,,,,,,,,
01/25/1987,153004,127492,37439,,,442488,,,,,,,,,,,,,,
02/01/1987,132499,109185,34443,,,393715,,,,,,,,,,,,,,
02/08/1987,150033,120255,36414,,,394585,,,,,,,,,,,,,,
02/15/1987,234225,162161,61631,,,423962,,,,,,,,,,,,,,
02/22/1987,199071,187139,42593,,,466333,,,,,,,,,,,,,,
03/01/1987,172484,144240,43390,,,431363,,,,,,69690,,,,,,,,
03/08/1987,185438,146694,41918,,,434808,,,,,,430968,,,,,,,,
03/15/1987,209009,176982,46612,,,458417,,,,,,408443,,,,,,,,
03/22/1987,244401,205955,53122,,,458465,,,,,,442083,,,,,,,,
03/29/1987,253341,217665,48911,,,456244,,,,,,497175,,,,,,,,
04/05/1987,223142,175255,45116,,,459422,,,,,,502070,,,,,,,,
04/12/1987,219136,196883,46212,,,457478,,,,,,499403,,,,,,,,
04/19/1987,278714,277880,61538,,,460563,,,,,,503821,,,,,,,,
04/26/1987,269615,233519,55132,,,459326,,,,,,497873,,,,,,,,
05/03/1987,263410,221566,53579,,,457628,,,,,,502433,,,,,,,,
05/10/1987,230400,199324,47757,,,458088,,,,,,513016,,,,,,,,
05/17/1987,261575,196186,55668,,,457916,,,,,,514176,,,,,,,,
05/24/1987,275368,218034,61947,,,458960,,,,,,509749,,,,,,,,
05/31/1987,228068,193449,51408,,,458971,,,,,,519110,,,,,,,,
06/07/1987,227350,117759,48243,,,458625,,,,,,519895,,,,,,,,
06/14/1987,245554,202066,47857,,,457120,,,,,,525160,,,,,,,,
06/21/1987,221902,194192,48702,,,458646,,,,,,524019,,,,,,,,
06/28/1987,239858,212682,47989,,,462309,,,,,,527995,,,,,,,,
07/05/1987,163295,163548,41063,,,468848,,,,,,479140,,,,,,,,
07/12/1987,204796,209619,43847,,,466243,,,,,,480303,,,,,,,,
07/19/1987,242573,234330,43985,,,461149,,,,,,476383,,,,,,,,
07/26/1987,227085,224869,40972,,,462931,,,,,,478777,,,,,,,,
08/02/1987,239432,238699,50496,,,466355,,,,,,478859,,,,,,,,
08/09/1987,270999,264376,54562,,,466489,,,,,,480063,,,,,,,,
08/16/1987,275238,298376,64707,,,466926,,,,,,472451,,,,,,,,
08/23/1987,271118,297554,60367,,,467244,,,,,,478529,,,,,,,,
08/30/1987,259067,292756,62750,,,468936,,,,,,479814,,,,,,,,
09/06/1987,208667,214242,57490,,,466000,,,,,,482412,,,,,,,,
09/13/1987,194270,206929,51207,,,440754,,,,,,538680,,,,,,,,
09/20/1987,232265,231890,60866,,,451557,,,,,,474295,,,,,,,,
09/27/1987,227722,205154,51873,,,447496,,,,,,476434,,,,,,,,
10/04/1987,232865,196513,49541,,,447165,,,,,,479652,,,,,,,,
10/11/1987,276251,240755,65747,,,463796,,,,,,479211,,,,,,,,
10/18/1987,252953,234334,56415,,,463760,,,,,,476912,,,,,,,,
10/25/1987,236200,212437,53226,,,452776,,,,,,472800,,,,,,,,
11/01/1987,164004,165664,50082,,,457844,,,,,,480710,,,,,,,,
11/08/1987,203311,192296,56343,,,447993,,,,,,481105,,,,,,,,
11/15/1987,203936,187064,51264,,,457151,,,,,,478907,,,,,,,,
11/22/1987,198219,165211,48259,,,443046,,,,,,475644,,,,,,,,
11/29/1987,269987,240973,58300,,,480343,,,,,,552223,,,,,,,,
12/06/1987,254225,192370,52993,,,433799,,,,,,476678,,,,,,,,
12/13/1987,230774,206052,48663,,,438797,,,,,,474757,,,,,,,,
12/20/1987,159236,132889,34050,,,401333,,,,,,480014,,,,,,,,
12/27/1987,227033,202077,38629,,,487456,,,,,,486043,,,,,,,,
01/03/1988,353171,342520,78141,,,508362,,,,,,594262,,,,,,,,
01/10/1988,156512,138781,37203,,,468483,,,,,,497446,,,,,,,71291,
01/17/1988,166706,143802,35279,,,413955,,,,,,489740,,,,,,,450849,
01/24/1988,156312,125271,35668,,,390248,,,,,,486763,,,,,,,435289,
