Week,42ndStreet,AChorusLine,OhCalcutta,Aladdin,BeautyAndTheBeast,Cats,Chicago,FiddlerOnTheRoof,Grease,Hairspray,Hamilton,LesMiserables,MammaMia,MissSaigon,MyFairLady,Rent,TheBookOfMormon,TheLionKing,ThePhantomOfTheOpera,Wicked
05/19/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/26/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/02/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/09/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/16/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/23/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/30/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/07/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/14/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/21/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/28/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/04/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/11/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/18/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/25/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/01/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/08/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/15/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/22/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/29/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/06/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/13/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/20/2013,,,,,,,Ambassador,,,,,,Winter Garden,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/27/2013,,,,,,,Ambassador,,,,,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/03/2013,,,,,,,Ambassador,,,,,,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/10/2013,,,,,,,Ambassador,,,,,,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/17/2013,,,,,,,Ambassador,,,,,,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/24/2013,,,,,,,Ambassador,,,,,,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/01/2013,,,,,,,Ambassador,,,,,,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/08/2013,,,,,,,Ambassador,,,,,,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/15/2013,,,,,,,Ambassador,,,,,,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/22/2013,,,,,,,Ambassador,,,,,,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/29/2013,,,,,,,Ambassador,,,,,,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/05/2014,,,,,,,Ambassador,,,,,,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/12/2014,,,,,,,Ambassador,,,,,,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/19/2014,,,,,,,Ambassador,,,,,,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/26/2014,,,,,,,Ambassador,,,,,,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/02/2014,,,,,,,Ambassador,,,,,,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/09/2014,,,,,,,Ambassador,,,,,,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/16/2014,,,,,,,Ambassador,,,,,,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/23/2014,,,,,,,Ambassador,,,,,,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/02/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/09/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/16/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/23/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/30/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/06/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/13/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/20/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/27/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/04/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/11/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/18/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/25/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/01/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/08/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/15/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/22/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/29/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/06/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/13/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/20/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/27/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/03/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/10/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/17/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/24/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/31/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/07/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/14/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/21/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/28/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/05/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/12/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/19/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/26/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/02/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/09/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/16/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/23/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/30/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/07/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/14/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/21/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/28/2014,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/04/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/11/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/18/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/25/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/01/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/08/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/15/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/22/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/01/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/08/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/15/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/22/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/29/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/05/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/12/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/19/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/26/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/03/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/10/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/17/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/24/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/31/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/07/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/14/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/21/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/28/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/05/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/12/2015,,,,New Amsterdam,,,Ambassador,,,,,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/19/2015,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/26/2015,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/02/2015,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/09/2015,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/16/2015,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/23/2015,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/30/2015,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/06/2015,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/13/2015,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,Imperial,Broadhurst,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/20/2015,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/27/2015,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/04/2015,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/11/2015,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/18/2015,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/25/2015,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/01/2015,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/08/2015,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/15/2015,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/22/2015,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/29/2015,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/06/2015,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/13/2015,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/20/2015,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/27/2015,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/03/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/10/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/17/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/24/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/31/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/07/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/14/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/21/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
02/28/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/06/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/13/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/20/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
03/27/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/03/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/10/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/17/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
04/24/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/01/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/08/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/15/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/22/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
05/29/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/05/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/12/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/19/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
06/26/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/03/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/10/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/17/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/24/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
07/31/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/07/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/14/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/21/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
08/28/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/04/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,Imperial,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/11/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/18/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
09/25/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/02/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/09/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/16/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/23/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
10/30/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/06/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/13/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/20/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
11/27/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/04/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/11/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/18/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
12/25/2016,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/01/2017,,,,New Amsterdam,,,Ambassador,Broadway,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/08/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/15/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
01/22/2017,,,,New Amsterdam,,,Ambassador,,,,Richard Rodgers,,,,,,Eugene O'Neill,Minskoff,Majestic,Gershwin
